,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
0,protocol,0.00908992195357803,0.036058015969475256,0,0,1,0,0,kmeans_augmented,1,0,0
1,rfc,0.007357214107650077,0.034424953652017136,0,0,1,0,0,kmeans_augmented,1,0,0
2,network,0.007173976817609881,0.0201875751315151,0,0,1,0,0,kmeans_augmented,1,0,0
3,internet,0.006186095718277926,0.015846883634058454,0,0,1,0,0,kmeans_augmented,1,0,0
4,provide,0.005905936471561605,0.016844831689919064,0,0,1,0,0,kmeans_augmented,1,0,0
5,connections,0.005794686369550307,0.023220043498910076,0,0,1,0,0,kmeans_augmented,1,0,0
6,secure,0.0051797853013895,0.020345133898683164,0,0,1,0,0,kmeans_augmented,1,0,0
7,tcp,0.005172306587349726,0.02739189860483084,0,0,1,0,0,kmeans_augmented,1,0,0
8,address,0.005124818317760454,0.01928732547566325,0,0,1,0,0,kmeans_augmented,1,0,0
9,standard,0.004845282773155339,0.018235289540627073,0,0,1,0,0,kmeans_augmented,1,0,0
10,post,0.004619398727828554,0.01735458539199591,0,0,1,0,0,kmeans_augmented,1,0,0
11,times,0.004527322021512894,0.013395427201563845,0,0,1,0,0,kmeans_augmented,1,0,0
12,youtube,0.004111668702832264,0.019453650598344877,0,0,1,0,0,kmeans_augmented,1,0,0
13,people,0.004031162297061889,0.01334174553379001,0,0,1,0,0,kmeans_augmented,1,0,0
14,media,0.003977777930577562,0.013365725589143528,0,0,1,0,0,kmeans_augmented,1,0,0
15,awards,0.003817759466183397,0.016224866241060638,0,0,1,0,0,kmeans_augmented,1,0,0
16,video,0.003693987310155772,0.014077876218989784,0,0,1,0,0,kmeans_augmented,1,0,0
17,years,0.003640321552133909,0.012216090810155303,0,0,1,0,0,kmeans_augmented,1,0,0
18,film,0.003576799261088675,0.017935442416728016,0,0,1,0,0,kmeans_augmented,1,0,0
19,work,0.0035229526762049898,0.011373970403310374,0,0,1,0,0,kmeans_augmented,1,0,0
20,company,0.00848431562180351,0.021882453454762647,0,0,1,0,0,kmeans_augmented,1,0,0
21,launched,0.008103606221105956,0.024698465254538414,0,0,1,0,0,kmeans_augmented,1,0,0
22,announced,0.007115033006316027,0.021641113685658336,0,0,1,0,0,kmeans_augmented,1,0,0
23,acquired,0.0064237643685557625,0.023085104632085802,0,0,1,0,0,kmeans_augmented,1,0,0
24,business,0.006357111719140635,0.01829792135251235,0,0,1,0,0,kmeans_augmented,1,0,0
25,new,0.006108038771893211,0.014841085938895293,0,0,1,0,0,kmeans_augmented,1,0,0
26,ceo,0.006069518862515786,0.02194924447136086,0,0,1,0,0,kmeans_augmented,1,0,0
27,website,0.005810310829050619,0.014973136660778723,0,0,1,0,0,kmeans_augmented,1,0,0
28,service,0.0057352586174664,0.014836650531026497,0,0,1,0,0,kmeans_augmented,1,0,0
29,users,0.005491431267457682,0.013528635264457196,0,0,1,0,0,kmeans_augmented,1,0,0
30,states,0.0049537051706869065,0.014024051017945103,0,0,1,0,0,kmeans_augmented,1,0,0
31,united,0.004464392699434977,0.013693764525246102,0,0,1,0,0,kmeans_augmented,1,0,0
32,government,0.004390010922807985,0.015300264334949434,0,0,1,0,0,kmeans_augmented,1,0,0
33,law,0.004301627034308671,0.015363077599410396,0,0,1,0,0,kmeans_augmented,1,0,0
34,act,0.004160447902495086,0.015998565244247417,0,0,1,0,0,kmeans_augmented,1,0,0
35,legal,0.0038211407426560775,0.015005636867791005,0,0,1,0,0,kmeans_augmented,1,0,0
36,group,0.0036581809726029435,0.01092885754668491,0,0,1,0,0,kmeans_augmented,1,0,0
37,according,0.003614677189204553,0.01204975026460668,0,0,1,0,0,kmeans_augmented,1,0,0
38,report,0.0035067165981947906,0.01155560634981063,0,0,1,0,0,kmeans_augmented,1,0,0
39,online,0.0033855978178405867,0.010105491043167728,0,0,1,0,0,kmeans_augmented,1,0,0
40,browsers,0.009436982365952846,0.0355443067579735,0,0,1,0,0,kmeans_augmented,1,0,0
41,version,0.009432752475912258,0.030948834195995378,0,0,1,0,0,kmeans_augmented,1,0,0
42,html,0.009069902824479023,0.03684640678125477,0,0,1,0,0,kmeans_augmented,1,0,0
43,support,0.008401271712725889,0.024359981220910657,0,0,1,0,0,kmeans_augmented,1,0,0
44,features,0.007943613607948135,0.025874221982124388,0,0,1,0,0,kmeans_augmented,1,0,0
45,developers,0.0073271888093236585,0.02576346191915771,0,0,1,0,0,kmeans_augmented,1,0,0
46,javascript,0.007148076627248875,0.03204711329112619,0,0,1,0,0,kmeans_augmented,1,0,0
47,firefox,0.007127224733762443,0.03318471644691509,0,0,1,0,0,kmeans_augmented,1,0,0
48,windows,0.006659542080782907,0.025592225249101704,0,0,1,0,0,kmeans_augmented,1,0,0
49,web,0.006493277266099652,0.018475622120794576,0,0,1,0,0,kmeans_augmented,1,0,0
50,information,0.0048093165883359695,0.012367342780411935,0,0,1,0,0,kmeans_augmented,1,0,0
51,references,0.00456737730286901,0.011924420215151025,0,0,1,0,0,kmeans_augmented,1,0,0
52,example,0.004304373587404673,0.012191131150715078,0,0,1,0,0,kmeans_augmented,1,0,0
53,different,0.004083393642704791,0.01284398997279266,0,0,1,0,0,kmeans_augmented,1,0,0
54,results,0.003964333728175894,0.012797118598648214,0,0,1,0,0,kmeans_augmented,1,0,0
55,uses,0.0038141659559035195,0.009976577189554005,0,0,1,0,0,kmeans_augmented,1,0,0
56,sites,0.003776218260301665,0.010295564127079753,0,0,1,0,0,kmeans_augmented,1,0,0
57,google,0.003630248274690477,0.010250723648025864,0,0,1,0,0,kmeans_augmented,1,0,0
58,pages,0.0036036198234970316,0.011031497767529022,0,0,1,0,0,kmeans_augmented,1,0,0
59,like,0.003587353744427828,0.010365013721384127,0,0,1,0,0,kmeans_augmented,1,0,0
60,domains,0.031565458440399506,0.1404049610989941,0,0,1,0,0,kmeans_augmented,1,0,0
61,level domain,0.025509767867077728,0.16965436824852045,0,0,1,0,0,kmeans_augmented,1,0,0
62,registration,0.022925685549654306,0.14154869652664964,0,0,1,0,0,kmeans_augmented,1,0,0
63,names,0.020018862735386195,0.11074500399680255,0,0,1,0,0,kmeans_augmented,1,0,0
64,icann,0.016321623456814923,0.11150848551927688,0,0,1,0,0,kmeans_augmented,1,0,0
65,cctld,0.01585023415213736,0.1253717026378897,0,0,1,0,0,kmeans_augmented,1,0,0
66,registry,0.015769988735057548,0.11080832303853887,0,0,1,0,0,kmeans_augmented,1,0,0
67,registered,0.01530781351533975,0.08922438691382659,0,0,1,0,0,kmeans_augmented,1,0,0
68,tld,0.014047945975198692,0.1082077195386548,0,0,1,0,0,kmeans_augmented,1,0,0
69,registrars,0.012312460367178073,0.09673742487491489,0,0,1,0,0,kmeans_augmented,1,0,0
